SNP1 SNP2 Zscore ZP 
X482 X2013 6.04270176025863 1.51554646941083e-09
X500 X2013 6.12597943421759 9.01274477756927e-10
X513 X2013 -6.04044953355686 1.53685448266218e-09
X554 X2013 6.203104033136 5.53602167059225e-10
X556 X2013 -6.06766310200645 1.29784790879234e-09
X603 X2013 6.06224180891305 1.3423719157615e-09
X623 X2013 5.98719758329009 2.1348738225871e-09
X638 X2013 6.22331563809913 4.86756721893614e-10
X639 X2013 6.16457530742102 7.06725575323334e-10
X661 X2013 -6.09605055352661 1.08721043815106e-09
X667 X2013 -6.08912957233847 1.1352621270782e-09
X669 X2013 -6.03797045541115 1.56064629886993e-09
X712 X2013 6.00923555764004 1.86400131326918e-09
X766 X2013 -6.1044773448659 1.03137618262802e-09
X778 X2013 6.0251518511192 1.68950923153306e-09
X796 X2013 -5.9806433020153 2.22258096349287e-09
X807 X2013 6.07714141835985 1.22343861412837e-09
X889 X2013 -5.94349917765922 2.790011523892e-09
X905 X2013 6.0127341224119 1.82420095766011e-09
X909 X2013 5.99211567006315 2.07128511076973e-09
X945 X2013 -6.1004798276367 1.05750528279678e-09
X961 X2013 -6.08814598403293 1.14225696951832e-09
X996 X2013 6.04192889220576 1.52282581653502e-09
X941 X2014 -3.5264102030871 0.000421233983286423
X259 X2016 -4.0122956357846 6.0131128755148e-05
X859 X2018 -3.93730432917248 8.24020752902796e-05
X411 X2019 -3.58586078413389 0.000335968163907888
X764 X2019 -3.62256546971664 0.000291695600400799
X539 X2021 -3.95355986597347 7.69969877040626e-05
X581 X2022 -4.4877146077889 7.19912783857178e-06
X717 X2022 -4.59110650911795 4.40902251525883e-06
X916 X2022 -4.57607026051916 4.73791480461929e-06
X981 X2022 -4.41174757826866 1.02539615784576e-05
X190 X2026 -4.20974967809059 2.55653780777707e-05
X306 X2026 -4.99525282625924 5.87587375807397e-07
X756 X2026 -4.95485887325114 7.23828058400024e-07
X798 X2026 -4.04018623265121 5.34087744598914e-05
X239 X2033 -3.99157963778466 6.56346396397142e-05
X0 X2034 -5.93558283209168 2.92803447668661e-09
X50 X2034 5.96577421787067 2.43476768535943e-09
X87 X2034 6.0521938910585 1.42886340413198e-09
X202 X2034 6.06666163225082 1.30596291578643e-09
X257 X2034 6.14071887246462 8.21488578639331e-10
X482 X2034 -5.91481367066586 3.3225149061881e-09
X500 X2034 -6.10580141260606 1.02286124204197e-09
X513 X2034 5.91887343047064 3.24154295209819e-09
X554 X2034 -5.96359577256738 2.4674671672711e-09
X556 X2034 6.34766539057556 2.18606909395503e-10
X603 X2034 -6.04812654702807 1.46539837480171e-09
X623 X2034 -6.05187777709648 1.43167078864904e-09
X638 X2034 -6.15437084181353 7.53761228871842e-10
X639 X2034 -6.12121884956077 9.28622554657267e-10
X661 X2034 6.06973918408688 1.28118147674877e-09
X667 X2034 6.12413758770172 9.11760858825423e-10
X669 X2034 6.08008187884891 1.20121192352209e-09
X712 X2034 -6.00451494879111 1.91904734023921e-09
X766 X2034 6.01664270739704 1.78071518047145e-09
X778 X2034 -5.97827155402704 2.25517581329392e-09
X796 X2034 6.0748204212052 1.24126549320727e-09
X807 X2034 -6.01586639984181 1.78927098066228e-09
X889 X2034 5.95516155655533 2.59815042495655e-09
X905 X2034 -6.15304326253072 7.60100597293946e-10
X909 X2034 -6.15107675275736 7.6958662108648e-10
X945 X2034 6.15698884294029 7.41410699120796e-10
X961 X2034 5.96577421787067 2.43476768535943e-09
X996 X2034 -6.12197533411087 9.24223337053496e-10
X614 X2036 -4.15821491824833 3.20744189793386e-05
X615 X2036 -4.16442172342307 3.1214269135128e-05
X884 X2039 -3.52791298563351 0.000418849818265151
X521 X2043 -3.70884286239774 0.000208208586023847
X523 X2043 -3.68679543237031 0.000227095766669871
X60 X2044 -3.56387236693258 0.000365423689630608
X204 X2044 -3.55342643441384 0.000380247531890156
X381 X2046 -3.95368066900235 7.69581042550752e-05
X70 X2051 -3.63424062847096 0.000278800568975242
X344 X2054 -5.99810453601383 1.99633998435057e-09
X0 X2056 6.11277397239167 9.79140072086747e-10
X50 X2056 -6.08122093039728 1.19270813631699e-09
X87 X2056 -6.14651435181904 7.92041592701112e-10
X202 X2056 -5.99106206083747 2.08475058789311e-09
X257 X2056 -6.12106127867041 9.29541449908207e-10
X482 X2056 5.93822247199177 2.88128886501679e-09
X500 X2056 6.01504378998905 1.79838079409099e-09
X513 X2056 -6.11885802040353 9.42483297971621e-10
X554 X2056 6.00772217999384 1.88147878426926e-09
X556 X2056 -6.06581473011476 1.3128640279787e-09
X603 X2056 6.11208860600396 9.83355560046736e-10
X623 X2056 6.00529258798759 1.90987173724011e-09
X638 X2056 5.97750599891266 2.26579586784048e-09
X639 X2056 6.08230565407403 1.18466451691716e-09
X661 X2056 -6.0871663525605 1.149265431601e-09
X667 X2056 -6.0819607363685 1.18721645508277e-09
X669 X2056 -5.96618733163162 2.42861444300968e-09
X712 X2056 5.97285316417192 2.33139726060626e-09
X766 X2056 -6.09350456389932 1.10465184229015e-09
X778 X2056 6.03383989158459 1.60108704961834e-09
X796 X2056 -6.01550194300149 1.79330151723408e-09
X807 X2056 6.06105642747798 1.35230375985221e-09
X889 X2056 -6.09491289924497 1.09497054567708e-09
X905 X2056 5.9735007327544 2.32215743428313e-09
X909 X2056 6.15656584570706 7.43392748768468e-10
X945 X2056 -6.09049783120486 1.12560109126837e-09
X961 X2056 -5.72653156117115 1.02504699406981e-08
X996 X2056 6.04645874350169 1.48064124620966e-09
X879 X2073 -3.56844960323948 0.000359099907553972
X185 X2079 -3.74980858091692 0.000176969605945131
X770 X2084 -3.69914814882136 0.000216324307709825
X492 X2086 3.50920730041735 0.000449444451029512
X677 X2087 -3.68046536421143 0.00023280868200179
X53 X2092 -3.71797283241369 0.000200827861294945
X54 X2092 -3.75899442032782 0.000170597641850951
X53 X2093 -3.71797283241369 0.000200827861294945
X54 X2093 -3.75899442032782 0.000170597641850951
X793 X2096 -4.81227754814219 1.49219924949974e-06
X26 X2097 -3.81341085148087 0.000137061979753236
X0 X2099 5.9747205561629 2.30484917608576e-09
X50 X2099 -6.08814598403293 1.14225696951832e-09
X87 X2099 -6.10746009170882 1.01229112749025e-09
X202 X2099 -6.04207201759261 1.52147520758571e-09
X257 X2099 -6.14111460306993 8.19444343008646e-10
X482 X2099 6.04270176025863 1.51554646941083e-09
X500 X2099 6.00016202076006 1.97120740843729e-09
X513 X2099 -6.04044953355686 1.53685448266218e-09
X554 X2099 6.0967659062101 1.08235839925012e-09
X556 X2099 -6.06766310200645 1.29784790879234e-09
X603 X2099 6.06224180891305 1.3423719157615e-09
X623 X2099 6.08918665248869 1.13485748308372e-09
X638 X2099 6.01851993613329 1.76019038305301e-09
X639 X2099 6.0121820479769 1.83042597620716e-09
X661 X2099 -5.88704554233957 3.93160402364248e-09
X667 X2099 -6.08912957233847 1.1352621270782e-09
X669 X2099 -6.17284842891814 6.707050479284e-10
X712 X2099 6.13956936081912 8.27454889645589e-10
X766 X2099 -6.1044773448659 1.03137618262802e-09
X778 X2099 6.23883255974994 4.40848562324139e-10
X796 X2099 -5.9806433020153 2.22258096349287e-09
X807 X2099 5.94438290995113 2.7750024201083e-09
X889 X2099 -6.10634975767436 1.01935499968787e-09
X905 X2099 6.0127341224119 1.82420095766011e-09
X909 X2099 6.32619110898098 2.5128657105216e-10
X945 X2099 -6.1004798276367 1.05750528279678e-09
X961 X2099 -6.08814598403293 1.14225696951832e-09
X996 X2099 6.04192889220576 1.52282581653502e-09
X411 X2100 -3.73829896910001 0.000185269551377788
X244 X2103 -3.61897821562257 0.000295768532203153
X274 X2104 -4.28157079792146 1.85578660466337e-05
X755 X2104 -4.23391686559426 2.29655871332685e-05
X274 X2107 -4.3782399052288 1.19641611094403e-05
X755 X2107 -4.20126435486848 2.6542843211574e-05
X241 X2109 -4.2826261230226 1.84700376151328e-05
X304 X2109 -3.59676639644771 0.000322197592896182
X477 X2109 -3.50369519498719 0.000458850234005569
X222 X2111 -6.15621516484657 7.45039861586839e-10
X832 X2111 -4.84906811472607 1.2404282519579e-06
X298 X2113 -4.14818657688978 3.3511924033049e-05
X507 X2113 -3.75485188489669 0.000173444014814836
X741 X2113 -3.87679543164314 0.000105841274763181
X706 X2116 -3.91803762211734 8.92727752257671e-05
X24 X2119 -4.03824764023822 5.38519859334573e-05
X452 X2119 -4.17481907287942 2.98222970420948e-05
X631 X2119 -6.11851871117755 9.44491937384656e-10
X0 X2120 6.04620292711603 1.48299290503179e-09
X50 X2120 -6.06478217238872 1.32132608572147e-09
X87 X2120 -6.0790016156485 1.20933141088965e-09
X202 X2120 -6.07310016607993 1.25464139473051e-09
X257 X2120 -6.0734585069931 1.25184356714922e-09
X482 X2120 6.0336403142772 1.60306668191005e-09
X500 X2120 6.05037027494732 1.44513292382592e-09
X513 X2120 -6.07297868674122 1.25559125488271e-09
X554 X2120 6.04877579244617 1.45950605457082e-09
X556 X2120 -6.06142704738538 1.34919081013393e-09
X603 X2120 6.04614690748681 1.48350836573738e-09
X623 X2120 6.66636696390984 2.62213151934054e-11
X638 X2120 6.04219538567539 1.52031197618426e-09
X639 X2120 6.03569768496917 1.58277330509382e-09
X661 X2120 -6.0660769520352 1.31072348183403e-09
X667 X2120 -6.06494328554227 1.32000223299357e-09
X669 X2120 -6.07865655248383 1.21193623552203e-09
X712 X2120 6.04118210258879 1.52989190539378e-09
X766 X2120 -6.06745727235749 1.29951174322174e-09
X778 X2120 6.05446364445259 1.40886287482326e-09
X796 X2120 -6.07486762211221 1.24090044747026e-09
X807 X2120 6.04123357782152 1.52940382546639e-09
X889 X2120 -6.06776397621987 1.29703324538394e-09
X905 X2120 6.45226268301001 1.10192359450266e-10
X909 X2120 6.04905227133953 1.45700384712887e-09
X945 X2120 -6.06680247338977 1.30481868464913e-09
X961 X2120 -6.06478217238872 1.32132608572147e-09
X996 X2120 6.05721174747632 1.38501222475009e-09
X26 X2124 -3.65533059716136 0.000256850769494812
X559 X2124 -4.2529818490564 2.10942680498131e-05
X344 X2127 -4.24946561051534 2.1428110181714e-05
X496 X2127 -3.86095928970895 0.000112942722389632
X508 X2127 -4.28996773166702 1.78699080792694e-05
X797 X2127 -4.26967499348521 1.95758009931716e-05
X983 X2127 -4.1334578807068 3.5734580781103e-05
X44 X2133 -3.51377741043217 0.000441782843795033
X44 X2134 -3.55094272721628 0.000383853937304608
X442 X2136 -3.83953265450881 0.000123268734057045
X484 X2137 -3.58329378003531 0.000339288644511563
X35 X2145 3.55890967659274 0.00037239756384432
X24 X2148 -3.65935806661738 0.000252847838818253
X452 X2148 -3.56941232406715 0.000357782931210512
X55 X2152 -3.55278686628355 0.000381173161201004
X344 X2154 -4.39532944399904 1.10604878856941e-05
X496 X2154 -3.66973022239816 0.000242806578539968
X508 X2154 -4.30322869080576 1.68326942773334e-05
X797 X2154 -4.11506523829621 3.87069923008284e-05
X983 X2154 -4.03118321643199 5.54967597221099e-05
X0 X2156 -6.17650931666282 6.55343441665635e-10
X50 X2156 6.02219189592175 1.72070710946238e-09
X87 X2156 6.04969973201754 1.45116050517817e-09
X202 X2156 6.1620576895898 7.18056801254417e-10
X257 X2156 6.01797913753124 1.76607948096732e-09
X482 X2156 -6.03809178493052 1.5594735863393e-09
X500 X2156 -6.14189572718617 8.154238226005e-10
X513 X2156 5.95411243761334 2.61486992808611e-09
X554 X2156 -6.07866826584477 1.21184772368515e-09
X556 X2156 6.05005924086395 1.4479258016418e-09
X603 X2156 -6.11378939391931 9.72926888604961e-10
X623 X2156 -6.15953408737836 7.29592755689028e-10
X638 X2156 -6.06252056280005 1.34004669318372e-09
X639 X2156 -6.08111356498087 1.19350717956923e-09
X661 X2156 6.16173963398216 7.19500846013188e-10
X667 X2156 6.020853705595 1.73499520761767e-09
X669 X2156 6.05244509795873 1.42663628123781e-09
X712 X2156 -6.12448467925776 9.09775668970932e-10
X766 X2156 5.9999727733823 1.97350616857981e-09
X778 X2156 -6.10789659455606 1.00952721562123e-09
X796 X2156 6.06000945011238 1.36113551422786e-09
X807 X2156 -6.02684264584243 1.67193636672384e-09
X889 X2156 6.34875818641531 2.17059906587272e-10
X905 X2156 -5.9732387152686 2.3258917239436e-09
X909 X2156 -6.07276156584466 1.25729069323555e-09
X945 X2156 6.13934637958561 8.28617113661467e-10
X961 X2156 6.02219189592175 1.72070710946238e-09
X996 X2156 -5.79130136826648 6.98431249716718e-09
X344 X2157 -4.36777789977068 1.25517036139696e-05
X496 X2157 -3.67113271686623 0.000241477901452743
X508 X2157 -4.25449746178734 2.09519036290667e-05
X797 X2157 -4.12549688077536 3.69935196629009e-05
X983 X2157 -4.03216049173273 5.52664226060164e-05
X671 X2158 -3.51707051704424 0.000436337844567997
X53 X2159 -3.76604764925196 0.000165852153032784
X895 X2163 -3.85679785169498 0.000114882091518328
X931 X2163 -3.87731861175556 0.000105614012589857
X993 X2164 -3.5301456713322 0.000415330921523728
X994 X2164 3.74048574158718 0.00018366496562353
X993 X2165 -3.5273344900985 0.000419766105871682
X994 X2165 3.74056221022597 0.000183609092424032
X585 X2171 -3.84341170418101 0.000121335665835318
X585 X2178 3.56539468962582 0.000363309025032532
X222 X2179 -4.02123407869409 5.78940391189495e-05
X83 X2191 -3.51778129156532 0.000435170861737328
X26 X2194 -3.62496421180338 0.000289001469965592
X139 X2196 -3.67284021113632 0.000239869485034722
X579 X2197 -3.65323950482273 0.000258952483363202
X581 X2197 -4.29462883446077 1.74985841620779e-05
X717 X2197 -4.23014050218201 2.33545396802626e-05
X890 X2197 -3.75901212617542 0.000170585570848554
X916 X2197 -4.15351229275126 3.27410615416363e-05
X981 X2197 -4.24988619300838 2.13879156059333e-05
X108 X2199 -3.58979655585588 0.000330936144951223
X26 X2200 -4.53695002272937 5.70736249185366e-06
X636 X2200 -3.89891934267584 9.66229509802242e-05
X985 X2202 -3.52587180883789 0.000422091225033834
X987 X2202 3.75570258408262 0.000172855872264821
X172 X2206 -3.66727078756459 0.00024515313911206
X725 X2211 -3.55638668550798 0.000375990543565252
X449 X2214 -3.78480714093622 0.000153827823001942
X490 X2214 -4.0475481848124 5.17569296453575e-05
X491 X2214 -3.52394797189803 0.000425167724515413
X0 X2215 -6.04908907887835 1.45667104465131e-09
X50 X2215 6.13003835704303 8.78578886503472e-10
X87 X2215 6.25340851252829 4.01589857465963e-10
X202 X2215 6.06388834805321 1.32869410256671e-09
X257 X2215 6.19291675814008 5.90609246443684e-10
X482 X2215 -6.17313680302033 6.69482350996807e-10
X500 X2215 -6.14458200587503 8.01743609441004e-10
X513 X2215 6.06874953099804 1.28910005438538e-09
X554 X2215 -5.96875296683902 2.39073759412292e-09
X556 X2215 6.03550467054482 1.58466645753055e-09
X603 X2215 -5.99799477728421 1.99768944361968e-09
X623 X2215 -6.02358180992496 1.70598815357499e-09
X638 X2215 -6.09305726048784 1.10774415885162e-09
X639 X2215 -6.15513161280115 7.5015172209476e-10
X661 X2215 5.94148102715269 2.82458433268298e-09
X667 X2215 5.96440439055133 2.45527982056208e-09
X669 X2215 5.9121416122062 3.37688013733184e-09
X712 X2215 -6.16811960035255 6.91068669488604e-10
X766 X2215 6.2223131775422 4.89877942113502e-10
X778 X2215 -6.11149042138269 9.87049278475795e-10
X796 X2215 6.14838154817168 7.82775519294923e-10
X807 X2215 -5.98071024733818 2.2216676279234e-09
X889 X2215 6.00616696152865 1.89960578372991e-09
X905 X2215 -6.05122723616535 1.43746512055267e-09
X909 X2215 -5.94793362557145 2.71548657234053e-09
X945 X2215 5.92681058415374 3.08874905258146e-09
X961 X2215 6.04885027232685 1.45883158000073e-09
X996 X2215 -5.99682365256541 2.01214360592979e-09
X751 X2217 -4.27992884165528 1.86953077728409e-05
X139 X2218 -3.53694957210395 0.000404776944327161
X250 X2218 -3.86311046471837 0.00011195235160707
X879 X2219 -3.50424986246608 0.000457895511119297
X222 X2222 -4.12183923620334 3.75859470897474e-05
X555 X2222 -3.59165010261604 0.000328590830266883
X812 X2222 -4.06600696213336 4.78255075616456e-05
X313 X2224 -3.74561237307632 0.000179954271832254
X372 X2224 -3.99620411873488 6.43662409648005e-05
X425 X2226 -3.94214544059851 8.07559794113246e-05
X768 X2226 -4.05250775775363 5.06715432321932e-05
X812 X2226 -3.62284709636656 0.000291378078810451
X0 X2231 -6.11451380812641 9.6851784216745e-10
X50 X2231 6.04245495330105 1.51786735580542e-09
X87 X2231 6.09307445381513 1.10762514140706e-09
X202 X2231 6.01019394963619 1.85301509376252e-09
X257 X2231 6.00880413883059 1.86896743422361e-09
X482 X2231 -6.08766542609947 1.14568974600715e-09
X500 X2231 -6.0983509173322 1.07168280309492e-09
X513 X2231 6.01066510236085 1.84763734261566e-09
X554 X2231 -6.1045350535221 1.03100362799072e-09
X556 X2231 6.05546767055562 1.40010293140854e-09
X603 X2231 -6.1147310780031 9.67199261747479e-10
X623 X2231 -5.9467635459448 2.73496038550094e-09
X638 X2231 -6.13005689626799 8.78476513679353e-10
X639 X2231 -6.07565451547286 1.23483010913202e-09
X661 X2231 6.03743320256756 1.56584946219406e-09
X667 X2231 6.04183008242114 1.52375892109543e-09
X669 X2231 5.9886437286581 2.11598099645583e-09
X712 X2231 -6.03186601302148 1.62077138732587e-09
X766 X2231 6.03207968576658 1.61862922305227e-09
X778 X2231 -6.08247494849721 1.18341391782797e-09
X796 X2231 6.13581394212319 8.4724270598101e-10
X807 X2231 -6.02976653137397 1.64196710162833e-09
X889 X2231 6.03089014718364 1.63059005022641e-09
X905 X2231 -6.13343991057982 8.59989106346647e-10
X909 X2231 -6.10346274126472 1.03794772714852e-09
X945 X2231 6.03461929720195 1.59337882182559e-09
X961 X2231 6.04245495330105 1.51786735580542e-09
X996 X2231 -6.07181654155303 1.26471369849704e-09
X589 X2237 -4.09265607497776 4.26460013083969e-05
X336 X2239 -3.62393176052449 0.000290158190320319
X376 X2240 -3.78710665701807 0.000152411688829739
X797 X2240 -3.9460301416326 7.94576156146753e-05
X802 X2241 -3.87434288025221 0.000106912794725045
X842 X2242 -4.13394492319695 3.56588963999826e-05
X175 X2243 -3.86995634678312 0.000108854842757925
X0 X2244 -5.9802699751482 2.22768097583338e-09
X50 X2244 6.01468770911463 1.802338134869e-09
X87 X2244 6.08297682309949 1.17971406599212e-09
X202 X2244 5.99214704681002 2.0708854074983e-09
X257 X2244 5.98702829114836 2.13709621539592e-09
X482 X2244 -5.93483372206064 2.94143451057746e-09
X500 X2244 -5.84528635829574 5.05697578228094e-09
X513 X2244 6.17610393951444 6.57027414092229e-10
X554 X2244 -6.10780071403679 1.01013369439611e-09
X556 X2244 6.04805629205027 1.46603737243214e-09
X603 X2244 -6.03622905329732 1.57757283951382e-09
X623 X2244 -6.11576555201771 9.60945155615467e-10
X638 X2244 -6.06964366524057 1.28194368596058e-09
X639 X2244 -6.14611850523782 7.94019705662899e-10
X661 X2244 6.00181040589237 1.95129472708027e-09
X667 X2244 6.01308534925601 1.82025137493308e-09
X669 X2244 6.25386329031266 4.00421560091291e-10
X712 X2244 -6.08742264021637 1.1474278642032e-09
X766 X2244 6.19890706354395 5.68565905032701e-10
X778 X2244 -6.11731120447397 9.51674043278388e-10
X796 X2244 6.01944613349342 1.75014885377055e-09
X807 X2244 -6.08389722900332 1.17295805771618e-09
X889 X2244 5.98503201272824 2.1634730575847e-09
X905 X2244 -6.03732968803596 1.56685391595057e-09
X909 X2244 -5.9635332390976 2.4684121112198e-09
X945 X2244 5.99459469277661 2.03993572493857e-09
X961 X2244 6.01468770911462 1.80233813486911e-09
X996 X2244 -6.08997979250821 1.12924940532864e-09
X499 X2245 -3.88103271298844 0.000104013847491138
X508 X2245 -4.92343063973609 8.50400270891608e-07
X589 X2247 -4.24344379560178 2.20115520738861e-05
X583 X2248 -3.51404920533831 0.000441331053395727
X820 X2248 -3.61201161946694 0.000303830948802042
X30 X2251 -3.71623921705673 0.000202210143578002
X149 X2251 -3.78393670880033 0.00015436709426229
X155 X2251 -3.68897533581098 0.000225159043028572
X325 X2251 -3.93719688476618 8.24389662425617e-05
X695 X2251 -3.73393010958777 0.000188514827053088
X715 X2251 -3.50097360111849 0.000463561760610141
X115 X2254 -3.6712093215003 0.000241405525566913
X246 X2256 -4.33750010148927 1.44112467930054e-05
X571 X2256 -4.30593395466361 1.66282666891695e-05
X878 X2256 -4.3256703999789 1.52068661117201e-05
X900 X2256 -3.71279702711234 0.000204981274980557
X901 X2256 -4.89289428211249 9.93637868400456e-07
X259 X2259 -3.85035922055077 0.00011794470933255
X586 X2259 -3.73491048294533 0.000187781970161378
X728 X2259 -3.65496392332226 0.000257218145543641
X673 X2260 -3.96387618153928 7.37425110962652e-05
X811 X2260 -3.80170952643639 0.000143701141544585
X240 X2261 -3.58023087355888 0.000343290756270025
X424 X2261 3.75954524825642 0.00017022248968485
X506 X2261 -3.53950737376285 0.000400874571186624
X877 X2264 -3.93492981377168 8.32210123124542e-05
X38 X2271 -4.33053455143437 1.48747802853753e-05
X241 X2271 -4.1772068127949 2.95110682406657e-05
X246 X2271 -5.91720022122276 3.27467967115989e-09
X576 X2271 -3.79584934677316 0.000147138835217787
X878 X2271 -6.11015393672157 9.95350860622171e-10
X913 X2271 -3.98884514166463 6.63957463575509e-05
X0 X2272 6.03594745816066 1.58032671437591e-09
X50 X2272 -6.06813414353631 1.29404803082528e-09
X87 X2272 -6.09276790770173 1.10974901860417e-09
X202 X2272 -6.08254423619433 1.18290245220201e-09
X257 X2272 -6.08316502600898 1.17832953145555e-09
X482 X2272 6.01418398709364 1.80795079543873e-09
X500 X2272 6.04316697173766 1.51118118324847e-09
X513 X2272 -6.08233378538229 1.18445661819924e-09
X554 X2272 6.04040469017841 1.53728169047688e-09
X556 X2272 -6.06232172482427 1.34170489621173e-09
X603 X2272 6.03585040975239 1.58127688962098e-09
X623 X2272 6.03948805883644 1.54603953406777e-09
X638 X2272 6.02900479318227 1.64972395876516e-09
X639 X2272 6.01774817617623 1.76860041174499e-09
X661 X2272 -6.07037721985616 1.27610147872713e-09
X667 X2272 -6.06841325597101 1.29180155841906e-09
X669 X2272 -5.85614548536731 4.73733261051351e-09
X712 X2272 6.02724938151585 1.66773570886232e-09
X766 X2272 -6.07276848684678 1.25723648691452e-09
X778 X2272 6.05025832525922 1.44613755171756e-09
X796 X2272 -6.08560617710696 1.16051385012101e-09
X807 X2272 6.02733855721144 1.66681610156246e-09
X889 X2272 -6.07329982063226 1.25308179560085e-09
X905 X2272 6.0274936948233 1.66521745207232e-09
X909 X2272 6.04088366222614 1.53272466203759e-09
X945 X2272 -6.0716341130846 1.26615155457905e-09
X961 X2272 -6.06813414353631 1.29404803082528e-09
X996 X2272 6.0550191390655 1.40400970572168e-09
X28 X2286 -3.65602527810227 0.000256156106904975
X653 X2286 3.51377244974595 0.00044179109369338
X797 X2287 -3.8239737468279 0.00013131790381228
X168 X2288 -3.53387016901057 0.000409522187935374
X693 X2291 -3.5307223722088 0.000414426490887194
X832 X2296 -3.707673744803 0.000209171899982529
X629 X2297 -3.54114420411052 0.000398395773782425
X300 X2303 -4.61170889976781 3.99372023755395e-06
X765 X2303 -3.802750319842 0.000143098557631313
X769 X2303 -4.03390941735546 5.48564717258293e-05
X892 X2303 -3.70682155394152 0.000209876712801554
X884 X2304 -3.76882220779815 0.000164019660939564
X334 X2306 -4.32473604396275 1.52714607012579e-05
X775 X2306 -4.17145393031421 3.02662253804925e-05
X0 X2313 -5.91071701570017 3.40621767096996e-09
X50 X2313 6.02971469358055 1.64249384214409e-09
X87 X2313 6.05885737982283 1.37091875092545e-09
X202 X2313 5.97429868062037 2.31082096910239e-09
X257 X2313 6.05849543361665 1.374006477546e-09
X482 X2313 -6.01591537568303 1.78873002893765e-09
X500 X2313 -6.1257294208144 9.02690975711201e-10
X513 X2313 6.06479654852853 1.32120790566475e-09
X554 X2313 -6.03876955826176 1.55293833825604e-09
X556 X2313 6.05206715711572 1.42998827386844e-09
X603 X2313 -6.07323739341152 1.25356924189264e-09
X623 X2313 -5.95269393304669 2.63764293262604e-09
X638 X2313 -6.05490304134913 1.4050226634978e-09
X639 X2313 -5.99040475263425 2.09319436280853e-09
X661 X2313 6.02108863201655 1.73247851711975e-09
X667 X2313 6.02864132794262 1.65343773539241e-09
X669 X2313 5.99916729172067 1.9833194851748e-09
X712 X2313 -6.00753889670419 1.88360626792388e-09
X766 X2313 6.16756027407324 6.93516807963104e-10
X778 X2313 -6.09845863581792 1.07096101954427e-09
X796 X2313 6.19525291642581 5.81915123116667e-10
X807 X2313 -6.0647721722144 1.32140829892652e-09
X889 X2313 6.00984936476618 1.85695784844201e-09
X905 X2313 -6.18600318429585 6.17087615095145e-10
X909 X2313 -6.1345102047056 8.54219610376522e-10
X945 X2313 6.18716565627701 6.12555848028675e-10
X961 X2313 6.27532390223668 3.48907176156728e-10
X996 X2313 -6.08015026502174 1.20069971110312e-09
X503 X2316 -3.95426757112527 7.67694593327815e-05
X237 X2317 -3.51353359088248 0.000442188499534287
X280 X2320 3.55460854863927 0.000378542218346762
X746 X2324 -3.59873079051861 0.000319773997320264
X0 X2327 5.9413765669295 2.82638514437879e-09
X50 X2327 -5.90516248486969 3.52299348558979e-09
X87 X2327 -5.97524862931701 2.29739530139186e-09
X202 X2327 -6.02931017990561 1.64660989589497e-09
X257 X2327 -6.10432500553009 1.03236028327025e-09
X482 X2327 5.90463546820574 3.53427353700501e-09
X500 X2327 6.06788326838465 1.29607048130122e-09
X513 X2327 -6.09780250099704 1.07536490816136e-09
X554 X2327 5.96321050183909 2.47329460384653e-09
X556 X2327 -6.07057200017772 1.2745545668071e-09
X603 X2327 6.06819672448543 1.29354400902205e-09
X623 X2327 6.32812265482897 2.48161852900091e-10
X638 X2327 6.00626974510353 1.89840254684463e-09
X639 X2327 6.07301273298792 1.25532497289872e-09
X661 X2327 -6.1100321748983 9.96110560000134e-10
X667 X2327 -5.91308498727865 3.35758821655191e-09
X669 X2327 -6.1190805477486 9.41168245293782e-10
X712 X2327 5.99318195016993 2.05774397274498e-09
X766 X2327 -6.12174589489692 9.25555453146295e-10
X778 X2327 6.01147893976653 1.83838397684527e-09
X796 X2327 -5.8784407875782 4.14148897252655e-09
X807 X2327 6.13962980296069 8.2714012678031e-10
X889 X2327 -6.12434865536376 9.10553154721399e-10
X905 X2327 5.94908276618681 2.69649271042272e-09
X909 X2327 6.1268920146537 8.96122455231626e-10
X945 X2327 -5.98127371144464 2.21399475761672e-09
X961 X2327 -6.09904437301372 1.06704448983259e-09
X996 X2327 6.03479998259067 1.59159703558056e-09
X265 X2336 -4.27317742066076 1.92706998601473e-05
X637 X2336 -4.22499041841217 2.38950944542783e-05
X875 X2336 -4.17605670699304 2.96605908512133e-05
X200 X2340 -4.20045868508013 2.66374774735917e-05
X986 X2341 -3.55623881467865 0.000376202127731098
X627 X2342 3.6781844976699 0.000234900024290278
X937 X2344 3.7203973428035 0.000198909583475905
X938 X2344 3.72208375884776 0.000197585453762644
X812 X2345 -3.64608154155475 0.000266269515068645
X944 X2345 -3.73937238697622 0.000184480271052842
X0 X2356 -5.9623395961083 2.48651698446183e-09
X50 X2356 6.0436839781801 1.5063442581873e-09
X87 X2356 6.10594414079095 1.02194747528557e-09
X202 X2356 6.01365668741615 1.81384441146839e-09
X257 X2356 6.17115498030094 6.77929298109152e-10
X482 X2356 -6.15610359078853 7.45564659850462e-10
X500 X2356 -6.0957097732214 1.08952930792505e-09
X513 X2356 6.17858055949635 6.46804823171606e-10
X554 X2356 -6.10146572729609 1.05100178053884e-09
X556 X2356 6.05579571062002 1.39725236553207e-09
X603 X2356 -6.11095579136563 9.90362001976742e-10
X623 X2356 -6.10337577440557 1.03851290377416e-09
X638 X2356 -6.01033286785428 1.85142789367415e-09
